age,gender,height_cm,weight_kg,body_fat_percent,diastolic,systolic,gripforce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class,height_m,bmi
63.0,M,165.8,63.9,20.7,82.0,123.0,26.9,14.2,28.0,160.0,B,1.6580000000000001,23.245120707291907
32.0,M,168.0,69.8,21.9,88.0,127.0,50.9,26.3,68.0,248.0,A,1.68,24.73072562358277
28.0,M,175.1,75.5,13.8,71.0,126.0,44.5,11.4,66.0,247.0,B,1.751,24.624910428926803
40.0,M,169.8,84.1,25.0,93.0,132.0,57.9,19.8,40.0,220.0,B,1.6980000000000002,29.168938444868964
26.0,F,158.8,56.9,27.6,60.0,93.0,21.8,20.8,37.0,172.0,B,1.588,22.563749532069863
56.0,F,156.9,49.9,35.9,67.0,128.0,12.1,1.2,20.0,118.0,D,1.569,20.270042461473718
22.0,M,168.4,69.9,15.0,51.0,118.0,44.0,16.3,61.0,234.0,A,1.6840000000000002,24.648642244176006
29.0,M,172.7,72.6,27.5,82.0,121.0,35.0,3.3,40.0,213.0,D,1.7269999999999999,24.34175828634022
61.0,M,171.6,86.4,28.7,70.0,142.0,35.1,-2.4,12.0,162.0,D,1.716,29.34128808254683
54.0,F,162.9,51.4,29.4,82.0,122.0,19.5,20.5,24.0,134.0,C,1.629,19.36961329735258
56.0,M,168.8,66.4,23.8,91.0,143.0,34.3,20.2,35.0,186.0,C,1.6880000000000002,23.303609532580126
36.0,M,173.0,72.7,19.2,91.0,149.0,45.9,7.8,46.0,204.0,C,1.73,24.29082161114638
24.0,M,167.5,65.66,19.1,98.0,154.0,45.3,18.3,44.0,241.0,C,1.675,23.402985074626866
59.0,F,145.7,51.6,41.4,99.0,154.0,24.8,20.1,12.0,122.0,C,1.4569999999999999,24.306957301249412
23.0,F,158.2,47.9,30.4,75.0,116.0,21.6,10.9,26.0,131.0,C,1.5819999999999999,19.139145986533077
41.0,M,179.3,73.4,18.0,99.0,150.0,43.3,17.3,47.0,246.0,B,1.7930000000000001,22.831554452479725
35.0,M,169.9,61.7,22.2,85.0,136.0,38.1,14.3,37.0,216.0,C,1.699,21.374620184777875
30.0,M,163.7,65.5,23.6,84.0,116.0,43.5,14.5,42.0,230.0,B,1.6369999999999998,24.442405296874476
44.0,F,167.8,63.8,24.3,63.0,117.0,29.1,14.8,43.0,170.0,C,1.6780000000000002,22.65879267701915
28.0,M,170.0,74.0,28.0,83.0,130.0,37.7,6.0,50.0,193.0,D,1.7,25.605536332179934
22.0,M,169.5,65.0,20.1,60.0,110.0,38.1,16.2,40.0,151.0,D,1.695,22.624237519687437
21.0,M,187.9,74.7,21.06,73.0,123.0,44.7,7.7,45.0,221.0,C,1.879,21.157631149697746
53.0,M,170.0,75.1,22.4,99.0,142.0,42.8,7.4,29.0,181.0,D,1.7,25.986159169550174
21.0,F,158.4,48.9,22.7,81.0,128.0,25.0,21.4,41.0,163.0,A,1.584,19.489401591674316
63.0,F,157.6,58.2,29.2,76.0,121.0,22.9,17.9,27.0,126.0,B,1.5759999999999998,23.432064727253994
23.0,F,161.1,53.0,28.4,72.0,116.0,28.9,-4.4,22.0,143.0,D,1.611,20.421365989024096
62.0,M,174.7,71.9,23.6,74.0,130.0,41.2,16.6,40.0,205.0,A,1.7469999999999999,23.5582529409317
32.0,M,179.7,90.0,29.3,96.0,151.0,49.7,1.5,50.0,216.0,D,1.797,27.87060236732897
38.0,M,172.3,71.6,15.5,65.0,111.0,47.4,6.2,47.0,230.0,C,1.723,24.118065340420088
24.0,M,180.3,80.2,24.7,77.0,127.0,64.3,19.0,57.0,235.0,A,1.8030000000000002,24.67078194996999
23.0,M,183.3,79.4,19.8,79.0,136.0,48.9,23.0,48.0,199.0,C,1.8330000000000002,23.631733072134224
63.0,M,172.4,71.66,18.9,79.0,152.0,43.1,15.8,38.0,173.0,A,1.724,24.110281490732717
27.0,M,178.8,73.38,7.8,75.0,126.0,49.6,21.5,54.0,223.0,A,1.788,22.95317027761512
59.0,F,158.2,54.34,29.6,74.0,133.0,25.1,28.6,42.0,148.0,A,1.5819999999999999,21.71234223190412
36.0,F,166.5,53.7,25.9,84.0,130.0,27.4,18.9,40.0,186.0,A,1.665,19.370722073424776
34.0,F,167.5,65.8,26.0,61.0,115.0,31.0,20.5,50.0,174.0,B,1.675,23.452884829583425
23.0,M,180.4,90.5,26.8,70.0,120.0,46.1,4.5,42.0,185.0,D,1.804,27.808368690419417
21.0,F,158.8,49.7,28.4,84.0,139.0,15.2,24.2,28.0,174.0,D,1.588,19.7085826317025
24.0,M,177.0,89.9,18.9,80.0,117.0,56.8,12.7,54.0,232.0,C,1.77,28.695457882473107
55.0,M,170.0,75.5,20.6,67.0,114.0,45.4,12.5,40.0,216.0,B,1.7,26.124567474048447
43.0,M,169.0,68.6,12.4,80.0,120.0,45.7,20.2,55.0,239.0,A,1.69,24.018766849900214
22.0,F,159.3,54.0,21.3,66.0,108.0,23.0,27.2,33.0,189.0,B,1.5930000000000002,21.279538659601855
46.0,M,173.9,69.4,17.8,88.0,138.0,43.9,14.5,46.0,237.0,A,1.739,22.948817193491927
24.0,M,176.0,77.5,24.7,75.0,114.0,35.6,9.3,38.0,200.0,D,1.76,25.019369834710744
56.0,F,164.0,57.6,23.2,95.0,127.0,24.4,23.6,27.0,149.0,A,1.64,21.41582391433671
28.0,M,171.4,76.8,25.1,84.0,130.0,47.8,23.0,41.0,217.0,D,1.714,26.14204662270627
53.0,F,160.4,59.3,20.3,57.0,102.0,22.5,-5.0,13.0,150.0,D,1.604,23.04867507042866
30.0,M,179.2,76.5,12.6,69.0,132.0,55.4,16.7,50.0,215.0,A,1.7919999999999998,23.822395169005105
21.0,F,153.0,56.9,40.2,70.0,120.0,18.6,19.4,22.0,160.0,D,1.53,24.306890512196162
59.0,F,162.0,65.3,37.6,74.0,133.0,24.7,16.5,11.0,125.0,C,1.62,24.88187776253619
27.0,F,164.6,56.9,29.4,68.0,148.0,26.8,19.9,51.0,183.0,A,1.646,21.00161073865138
38.0,M,179.9,82.2,18.0,97.0,145.0,54.3,20.0,61.0,241.0,B,1.7990000000000002,25.398583179278457
41.0,M,167.9,72.4,20.7,87.0,132.0,44.6,23.3,60.0,212.0,B,1.679,25.68249273423125
21.0,F,168.4,60.2,34.2,82.0,138.0,25.8,16.8,32.0,162.0,B,1.6840000000000002,21.22815827037762
23.0,F,163.7,53.4,29.6,73.0,116.0,26.6,28.0,43.0,204.0,C,1.6369999999999998,19.927090730581632
21.0,F,166.3,47.6,25.3,73.0,112.0,23.8,10.1,42.0,172.0,C,1.663,17.21164794658893
63.0,M,160.5,68.2,28.7,84.0,193.0,37.1,14.3,31.0,174.0,A,1.605,26.474898341436905
22.0,M,182.9,72.4,12.3,80.0,133.0,52.6,11.2,45.0,225.0,C,1.829,21.64268583339736
28.0,M,170.3,52.5,16.8,95.0,134.0,30.1,16.5,25.0,185.0,D,1.703,18.102143673093902
25.0,F,154.0,57.9,33.1,62.0,112.0,30.2,18.7,36.0,158.0,C,1.54,24.41389779052117
39.0,M,176.9,90.1,21.5,79.0,134.0,46.4,9.3,45.0,225.0,C,1.7690000000000001,28.791820438741322
22.0,M,180.6,80.0,25.2,70.0,142.0,35.6,20.4,49.0,221.0,C,1.806,24.527568373662785
30.0,M,170.2,62.9,14.7,78.0,134.0,42.8,27.8,65.0,240.0,A,1.702,21.713585040617176
30.0,M,185.2,108.9,23.1,98.0,143.0,54.0,27.7,52.0,231.0,D,1.8519999999999999,31.750159771235584
24.0,F,162.8,59.7,32.6,81.0,134.0,27.7,21.1,47.0,158.0,B,1.6280000000000001,22.525037881303238
64.0,M,163.8,68.5,30.9,87.0,145.0,35.5,18.8,26.0,182.0,B,1.6380000000000001,25.53070318638084
22.0,F,166.0,68.8,31.3,84.0,146.0,33.5,27.8,38.0,181.0,A,1.66,24.96733923646393
64.0,F,155.5,60.0,34.9,85.0,130.0,17.0,12.8,20.0,100.0,D,1.555,24.813639230363627
26.0,M,170.1,67.1,16.4,68.0,113.0,35.2,15.4,51.0,225.0,B,1.7009999999999998,23.190701876442294
39.0,F,159.3,50.6,30.8,78.0,128.0,25.2,19.6,32.0,167.0,A,1.5930000000000002,19.939715855108407
50.0,M,165.2,67.0,28.4,96.0,143.0,39.0,13.3,38.0,205.0,B,1.652,24.550182037767712
45.0,F,159.2,59.1,30.7,75.0,106.0,25.0,21.7,35.0,137.0,A,1.5919999999999999,23.318539935860212
52.0,F,150.3,49.1,33.6,70.0,103.0,20.8,19.5,16.0,130.0,D,1.5030000000000001,21.735194503430485
25.0,M,184.0,75.7,9.2,87.0,130.0,51.5,21.8,58.0,230.0,A,1.84,22.359404536862005
25.0,M,175.3,63.7,9.9,75.0,119.0,44.6,11.5,55.0,221.0,B,1.7530000000000001,20.72886867562054
35.0,M,177.3,82.7,23.8,83.0,125.0,49.0,12.1,51.0,197.0,B,1.7730000000000001,26.308012428070487
63.0,M,169.4,76.1,24.3,79.0,135.0,40.4,17.3,28.0,168.0,B,1.694,26.51904283330708
31.0,M,167.0,71.1,20.0,81.0,140.0,46.9,14.6,53.0,228.0,A,1.67,25.493922334970776
42.0,F,158.1,51.0,14.0,68.0,112.0,23.9,20.3,30.0,121.0,B,1.581,20.403582869151823
25.0,F,158.6,46.2,17.8,62.0,115.0,22.1,19.6,21.0,135.0,C,1.5859999999999999,18.366889348635368
24.0,F,156.1,49.4,25.1,70.0,110.0,21.7,23.8,38.0,137.0,C,1.561,20.273145756120623
22.0,M,175.1,67.5,18.3,78.0,118.0,39.4,24.9,60.0,163.0,C,1.751,22.01564839672264
26.0,M,172.9,83.3,31.5,64.0,133.0,45.2,9.2,44.0,174.0,D,1.729,27.864741267681815
22.0,F,166.0,54.9,23.5,82.0,155.0,28.1,21.5,46.0,167.0,C,1.66,19.92306575700392
46.0,M,168.0,58.7,23.2,86.0,155.0,32.9,17.4,38.0,182.0,C,1.68,20.79790249433107
37.0,M,181.2,86.0,23.0,83.0,137.0,52.8,21.3,44.0,222.0,B,1.8119999999999998,26.192808307627836
28.0,M,170.0,84.2,13.5,93.0,139.0,42.6,23.5,51.0,241.0,C,1.7,29.134948096885818
24.0,M,176.1,74.8,24.3,96.0,125.0,35.7,-12.0,1.0,200.0,D,1.761,24.12031004272326
27.0,M,170.0,75.9,34.4,82.0,132.0,35.2,-6.6,49.0,202.0,D,1.7,26.262975778546718
28.0,M,171.0,74.6,25.2,83.0,143.0,42.4,8.0,52.0,213.0,D,1.71,25.51212338839301
23.0,F,163.5,58.5,27.9,85.0,133.0,35.7,26.8,39.0,168.0,C,1.635,21.88367982493056
39.0,M,170.8,68.9,19.9,78.0,117.0,43.3,7.4,52.0,215.0,C,1.7080000000000002,23.618020172325846
55.0,F,154.6,58.9,41.3,80.0,130.0,23.1,18.5,27.0,115.0,B,1.546,24.64315539496828
41.0,M,176.2,93.1,35.8,85.0,135.0,36.3,7.1,1.0,182.0,D,1.7619999999999998,29.98733510186676
36.0,F,165.8,55.78,26.7,73.0,124.0,25.4,23.9,30.0,152.0,B,1.6580000000000001,20.291280642452936
29.0,M,172.7,71.8,15.7,86.0,148.0,52.2,19.7,57.0,254.0,A,1.7269999999999999,24.073529544892946
35.0,M,173.1,77.6,22.8,8.0,122.0,46.4,16.7,47.0,216.0,B,1.7309999999999999,25.898081038966936
41.0,M,177.0,81.7,24.2,95.0,126.0,46.3,7.8,39.0,213.0,C,1.77,26.07807462734208
23.0,F,161.8,58.7,29.6,76.0,124.0,29.0,10.3,44.0,126.0,C,1.618,22.42234686721234
22.0,M,175.8,73.3,17.5,83.0,120.0,50.5,7.2,43.0,232.0,C,1.758,23.717353855153945
52.0,F,159.5,55.2,31.5,68.0,103.0,24.4,15.0,16.0,119.0,C,1.595,21.697899981328803
63.0,F,175.1,81.2,26.3,87.0,143.0,40.2,24.4,36.0,167.0,D,1.751,26.484009626872272
64.0,M,159.3,56.5,19.8,82.0,154.0,34.2,-1.4,16.0,144.0,D,1.5930000000000002,22.264702486435276
41.0,M,175.7,81.2,22.0,80.0,117.0,43.7,14.3,42.0,199.0,B,1.757,26.303437360404715
22.0,F,158.5,49.3,27.0,37.0,77.0,27.1,21.0,59.0,178.0,B,1.585,19.624038451969867
21.0,F,170.5,67.8,30.7,54.0,102.0,29.7,9.8,39.0,166.0,D,1.705,23.32281284130683
44.0,M,177.4,87.9,25.9,95.0,155.0,48.7,5.2,28.0,214.0,D,1.774,27.93068867736273
50.0,F,157.3,51.1,29.1,70.0,118.0,21.6,20.5,33.0,164.0,A,1.5730000000000002,20.65206365038764
26.0,M,180.8,69.26,13.6,80.0,120.0,44.0,1.5,53.0,249.0,D,1.808,21.187788785339496
53.0,M,167.0,65.7,23.7,99.0,153.0,33.7,14.2,32.0,185.0,C,1.67,23.55767506902363
29.0,M,185.0,85.8,23.6,92.0,129.0,51.0,17.2,55.0,231.0,B,1.85,25.069393718042363
47.0,M,177.7,87.7,28.5,82.0,129.0,40.4,12.2,44.0,204.0,D,1.777,27.77312429280664
25.0,M,179.4,74.3,12.4,92.0,139.0,49.1,20.9,58.0,270.0,A,1.794,23.085747238720916
40.0,F,159.1,50.4,16.6,67.0,115.0,28.7,25.7,32.0,162.0,A,1.591,19.910867264440416
51.0,F,161.2,47.8,17.1,75.0,123.0,23.9,14.1,29.0,154.0,C,1.6119999999999999,18.394916537876597
40.0,F,163.3,47.7,16.1,70.0,122.0,27.9,27.6,32.0,185.0,A,1.633,17.88735019344213
27.0,F,169.8,64.9,26.9,83.0,132.0,31.3,12.3,49.0,159.0,C,1.6980000000000002,22.509680202996385
24.0,M,179.4,78.1,23.9,76.0,121.0,37.9,-13.1,37.0,217.0,D,1.794,24.266444944066
28.0,M,171.4,68.3,12.6,62.0,130.0,35.9,12.3,52.0,228.0,C,1.714,23.248721150141126
43.0,M,174.6,104.9,36.2,97.0,150.0,32.7,-1.3,22.0,173.0,D,1.746,34.41018515238235
54.0,M,176.0,68.9,18.9,82.0,149.0,40.2,10.5,44.0,182.0,B,1.76,22.243026859504134
23.0,F,167.2,54.8,24.5,80.0,110.0,29.0,19.5,39.0,175.0,C,1.672,19.602344268675168
28.0,M,175.4,69.9,14.9,82.0,143.0,45.9,23.8,58.0,230.0,B,1.754,22.720505922933608
29.0,M,170.0,66.0,20.6,95.0,145.0,39.6,6.0,38.0,185.0,C,1.7,22.837370242214536
54.0,M,163.0,75.5,23.1,77.0,138.0,46.7,3.3,42.0,207.0,D,1.63,28.416575708532502
23.0,M,178.6,83.9,17.9,76.0,123.0,48.5,16.6,43.0,243.0,C,1.786,26.302622487456876
35.0,F,158.3,70.1,32.8,72.0,124.0,29.1,21.4,41.0,149.0,D,1.5830000000000002,27.974104200146126
29.0,F,161.4,61.8,29.8,57.0,118.0,24.6,18.7,41.0,168.0,B,1.614,23.72364487315911
37.0,M,174.1,80.2,28.2,66.0,122.0,35.6,-7.7,40.0,193.0,D,1.7409999999999999,26.459207127754098
29.0,M,178.8,72.9,13.7,62.0,128.0,51.1,8.1,51.0,243.0,C,1.788,22.8030268906806
45.0,M,160.0,59.3,20.2,78.0,118.0,31.0,11.5,40.0,220.0,B,1.6,23.164062499999993
22.0,F,159.1,51.3,29.1,73.0,111.0,21.3,7.9,24.0,154.0,D,1.591,20.266418465591137
47.0,M,174.3,78.1,22.8,83.0,142.0,46.7,16.8,52.0,231.0,C,1.743,25.7072878021388
44.0,M,176.9,85.2,24.7,86.0,143.0,50.4,2.9,44.0,192.0,D,1.7690000000000001,27.226005564714328
26.0,F,161.9,53.9,20.7,68.0,110.0,30.3,26.0,40.0,173.0,A,1.619,20.563406826211743
32.0,M,165.9,74.8,24.3,91.0,150.0,42.2,17.1,54.0,229.0,A,1.659,27.177457534314264
48.0,F,161.5,49.4,22.4,59.0,112.0,19.9,11.0,37.0,157.0,C,1.615,18.94008377344746
56.0,M,162.3,56.68,15.9,91.0,141.0,34.5,9.0,23.0,138.0,D,1.6230000000000002,21.51754906460541
26.0,M,180.6,73.4,17.5,99.0,152.0,41.0,11.2,44.0,236.0,D,1.806,22.504043982835608
22.0,M,177.1,71.4,18.1,79.0,138.0,51.0,11.6,57.0,158.0,B,1.771,22.764655863126396
43.0,F,166.2,51.8,16.5,91.0,141.0,35.9,15.8,40.0,165.0,B,1.662,18.752869044153954
37.0,F,170.0,63.0,25.9,58.0,112.0,33.4,20.4,35.0,190.0,A,1.7,21.79930795847751
33.0,F,162.7,53.9,33.4,73.0,133.0,27.6,30.4,42.0,175.0,A,1.6269999999999998,20.36168241139741
48.0,M,168.6,71.0,22.0,98.0,147.0,49.7,7.0,39.0,225.0,C,1.686,24.977168757009437
22.0,M,175.8,66.6,14.7,71.0,128.0,34.2,2.9,52.0,240.0,D,1.758,21.54946475788885
27.0,M,173.9,79.0,27.0,80.0,139.0,31.6,0.2,39.0,206.0,D,1.739,26.123293347058528
38.0,M,171.4,71.7,17.2,90.0,150.0,42.5,21.3,54.0,216.0,A,1.714,24.406051339167185
62.0,M,164.5,64.02,17.8,65.0,152.0,41.0,13.0,26.0,205.0,B,1.645,23.65831801258303
31.0,M,176.5,69.3,12.7,64.0,106.0,46.6,10.6,58.0,253.0,B,1.765,22.245584187337993
22.0,M,175.0,69.8,15.0,63.0,128.0,50.3,26.8,60.0,276.0,A,1.75,22.791836734693877
29.0,M,179.0,79.1,5.0,62.0,118.0,53.9,10.3,46.0,209.0,B,1.79,24.687119627976653
22.0,M,170.0,73.6,23.9,65.0,102.0,36.5,7.0,57.0,217.0,C,1.7,25.46712802768166
50.0,F,153.9,43.8,23.2,65.0,121.0,22.0,18.5,19.0,138.0,B,1.5390000000000001,18.49255294759894
32.0,M,176.3,71.8,21.2,72.0,126.0,45.3,15.4,45.0,209.0,B,1.7630000000000001,23.100416997917417
46.0,M,163.5,71.1,28.6,85.0,144.0,37.9,14.9,35.0,204.0,D,1.635,26.597087787223295
31.0,M,178.0,78.2,19.4,79.0,134.0,45.7,11.9,48.0,218.0,B,1.78,24.681227117788158
22.0,M,179.6,70.0,13.1,74.0,127.0,49.7,16.7,51.0,248.0,B,1.796,21.701281243644626
28.0,M,176.2,83.7,20.5,76.0,109.0,46.2,7.8,46.0,211.0,C,1.7619999999999998,26.959612760754542
31.0,M,173.7,83.8,29.6,99.0,128.0,39.3,27.5,60.0,204.0,D,1.7369999999999999,27.77438055342608
59.0,M,165.7,57.6,13.6,60.0,124.0,33.0,13.5,41.0,186.0,A,1.6569999999999998,20.97864657864134
34.0,F,162.1,79.3,43.5,96.0,155.0,24.6,20.1,13.0,135.0,D,1.621,30.179160699654172
37.0,M,170.8,60.5,11.5,79.0,117.0,42.8,14.1,35.0,233.0,C,1.7080000000000002,20.738609875554623
64.0,F,153.2,50.1,28.2,98.0,159.0,23.3,26.0,21.0,115.0,B,1.5319999999999998,21.3461813769267
63.0,F,147.4,52.1,31.1,77.0,142.0,20.0,20.2,23.0,87.0,C,1.474,23.97964537740556
25.0,F,160.0,53.1,26.1,79.0,115.0,18.1,34.8,33.0,108.0,C,1.6,20.742187499999996
57.0,F,159.2,68.6,32.1,91.0,154.0,30.2,20.6,0.0,133.0,D,1.5919999999999999,27.06686699830813
41.0,M,177.1,74.9,17.0,73.0,118.0,47.8,17.8,50.0,240.0,A,1.771,23.880570366220827
27.0,M,179.5,87.0,19.5,85.0,139.0,46.3,7.1,57.0,212.0,C,1.795,27.00165268736276
48.0,M,166.9,69.5,26.8,95.0,148.0,40.0,11.9,43.0,189.0,B,1.669,24.95009084346026
26.0,F,157.6,50.1,23.9,63.0,111.0,24.2,22.0,52.0,160.0,A,1.5759999999999998,20.17090107964648
30.0,M,179.5,90.8,18.3,79.0,130.0,56.9,21.3,51.0,230.0,A,1.795,28.181035218534927
34.0,M,175.0,71.0,19.7,87.0,157.0,45.9,20.5,57.0,233.0,B,1.75,23.183673469387756
23.0,M,182.7,67.6,11.6,91.0,150.0,45.4,-11.0,39.0,234.0,D,1.827,20.252078459427985
30.0,M,185.0,77.9,21.0,89.0,141.0,42.8,15.6,44.0,195.0,C,1.85,22.761139517896275
25.0,M,175.0,72.6,22.0,88.0,120.0,49.8,21.2,58.0,226.0,B,1.75,23.70612244897959
25.0,M,174.3,79.68,20.5,84.0,142.0,54.7,28.5,38.0,217.0,C,1.743,26.227358413244815
35.0,M,184.6,79.0,22.6,85.0,131.0,45.5,6.7,45.0,194.0,C,1.8459999999999999,23.182683063964255
54.0,F,162.4,56.2,23.7,96.0,145.0,28.0,16.6,19.0,143.0,B,1.624,21.30905870076925
50.0,F,154.6,53.2,25.1,69.0,114.0,27.9,20.2,23.0,158.0,B,1.546,22.25833390513264
21.0,M,175.1,103.6,39.1,89.0,147.0,28.8,-14.3,20.0,119.0,D,1.751,33.78994331704393
64.0,F,163.6,55.2,27.1,67.0,112.0,22.7,20.9,29.0,126.0,A,1.636,20.623980009684306
24.0,M,173.6,71.2,17.1,85.0,152.0,53.4,9.4,53.0,209.0,C,1.736,23.625475164051053
39.0,F,167.8,65.7,30.1,85.0,127.0,35.9,23.8,43.0,174.0,B,1.6780000000000002,23.33358430846643
21.0,M,183.0,80.1,17.6,72.0,138.0,44.7,21.0,52.0,238.0,C,1.83,23.91830153184627
27.0,M,165.8,73.8,29.1,84.0,143.0,35.3,6.0,39.0,197.0,D,1.6580000000000001,26.846477436590654
36.0,M,166.7,74.1,20.3,85.0,152.0,46.3,22.9,59.0,243.0,A,1.6669999999999998,26.665332800266583
23.0,F,162.7,63.9,36.7,77.0,134.0,30.5,27.3,30.0,169.0,C,1.6269999999999998,24.13936003874387
24.0,F,164.8,52.0,22.1,63.0,101.0,26.2,24.7,42.0,153.0,B,1.6480000000000001,19.146479404279383
62.0,F,162.4,68.1,25.3,80.0,120.0,29.4,12.5,18.0,140.0,C,1.624,25.821119172996188
39.0,F,161.5,52.0,26.4,67.0,118.0,23.6,22.5,20.0,188.0,C,1.615,19.93693028783943
62.0,F,155.0,50.7,31.1,90.0,141.0,23.0,28.3,11.0,150.0,C,1.55,21.103017689906345
22.0,F,154.8,59.3,34.2,79.0,112.0,30.6,10.1,48.0,167.0,C,1.548,24.74644285533054
64.0,F,158.0,62.3,32.8,94.0,148.0,22.4,21.2,7.0,121.0,D,1.58,24.95593654863002
22.0,M,172.1,80.2,23.0,80.0,131.0,49.6,5.9,61.0,168.0,D,1.7209999999999999,27.07775332977024
22.0,M,172.9,76.3,20.7,89.0,139.0,56.4,13.9,49.0,212.0,C,1.729,25.523166371237963
24.0,F,165.2,53.7,28.9,68.0,105.0,21.8,23.3,45.0,163.0,C,1.652,19.676787692957106
43.0,M,171.3,65.76,22.9,73.0,115.0,31.7,13.4,50.0,198.0,C,1.713,22.410269465087723
25.0,M,176.4,70.4,19.3,94.0,136.0,42.1,7.5,31.0,234.0,D,1.764,22.624318056776755
36.0,F,156.1,48.9,21.8,89.0,133.0,28.3,24.5,30.0,166.0,C,1.561,20.067951973163936
49.0,M,181.9,73.4,16.4,74.0,133.0,40.7,-7.0,36.0,200.0,D,1.819,22.18353033053763
54.0,F,150.9,54.4,32.6,65.0,108.0,22.1,24.7,21.0,148.0,B,1.5090000000000001,23.890234910396245
56.0,M,173.7,76.3,20.3,77.0,140.0,45.5,16.5,38.0,215.0,A,1.7369999999999999,25.288606637546657
24.0,M,179.3,86.4,22.57,71.0,155.0,44.9,16.1,49.0,232.0,D,1.7930000000000001,26.875290254690032
46.0,M,176.1,69.2,11.3,81.0,151.0,48.1,16.3,42.0,238.0,A,1.761,22.314511429899063
24.0,F,160.0,51.8,32.8,80.0,130.0,23.0,10.2,24.0,120.0,C,1.6,20.234374999999996
21.0,M,174.8,78.7,20.1,65.0,141.0,45.9,12.5,58.0,199.0,C,1.7480000000000002,25.756798223795478
21.0,F,160.8,48.9,27.3,68.0,113.0,26.5,17.0,47.0,193.0,B,1.608,18.911970000742553
25.0,F,168.1,57.5,30.2,60.0,96.0,26.9,19.8,30.0,174.0,B,1.681,20.348500810931995
21.0,M,169.5,61.6,12.4,78.0,136.0,27.2,19.3,64.0,200.0,C,1.695,21.44081586481148
51.0,M,169.0,69.0,23.0,56.0,112.0,33.7,12.8,27.0,224.0,C,1.69,24.158817968558527
21.0,M,175.8,66.26,9.9,85.0,133.0,42.2,14.6,42.0,182.0,C,1.758,21.43945247534107
21.0,M,171.6,72.5,24.5,74.0,136.0,33.3,-3.0,33.0,203.0,D,1.716,24.620872522970426
44.0,F,157.6,46.8,22.9,77.0,141.0,28.4,15.6,15.0,149.0,D,1.5759999999999998,18.842278852843418
62.0,F,153.3,54.9,30.4,83.0,157.0,21.3,25.0,19.0,121.0,B,1.5330000000000001,23.36081739883042
63.0,M,174.4,71.8,22.1,92.0,142.0,33.3,6.7,30.0,173.0,C,1.744,23.606493561148053
38.0,F,163.1,61.0,26.5,77.0,123.0,32.4,21.8,37.0,170.0,A,1.631,22.93094290157626
38.0,F,166.2,60.4,23.2,63.0,125.0,22.7,26.6,28.0,151.0,B,1.662,21.86627973488222
52.0,M,163.4,61.3,16.9,82.0,139.0,39.3,19.5,51.0,203.0,A,1.6340000000000001,22.95917985165298
31.0,M,177.8,89.3,24.9,78.0,145.0,55.5,9.5,35.0,185.0,C,1.778,28.248015679704825
54.0,F,157.1,66.2,39.9,79.0,136.0,27.2,17.4,27.0,126.0,B,1.571,26.82289313670235
24.0,M,170.6,69.9,3.0,75.0,123.0,52.4,23.9,60.0,280.0,A,1.706,24.01702013031725
28.0,M,174.5,69.4,16.1,63.0,109.0,35.8,19.5,53.0,195.0,D,1.745,22.791274291672483
35.0,M,171.5,76.2,18.9,79.0,127.0,42.3,18.4,55.0,214.0,C,1.715,25.907572525053336
25.0,M,171.4,69.4,15.7,87.0,141.0,41.2,19.0,45.0,232.0,B,1.714,23.623151505414263
32.0,M,164.0,65.8,20.6,93.0,143.0,36.3,4.8,37.0,191.0,C,1.64,24.464604402141585
27.0,F,160.4,55.68,24.3,60.0,124.0,29.0,24.5,64.0,173.0,A,1.604,21.641656457360337
63.0,M,166.8,58.4,20.7,77.0,122.0,33.0,10.4,30.0,181.0,C,1.6680000000000001,20.990401923065857
26.0,M,167.3,63.3,12.4,69.0,140.0,40.7,18.1,56.0,277.0,B,1.673,22.615793398117635
28.0,M,167.8,65.5,17.5,88.0,149.0,53.6,16.2,40.0,220.0,C,1.6780000000000002,23.262553610419346
35.0,F,159.4,55.7,30.1,77.0,117.0,21.2,21.8,30.0,156.0,C,1.594,21.921918612614117
56.0,M,171.4,75.0,23.5,80.0,154.0,44.9,18.7,36.0,180.0,A,1.714,25.529342404986593
24.0,F,166.6,66.0,30.2,53.0,128.0,31.3,22.0,40.0,165.0,B,1.666,23.779019410885603
42.0,M,181.6,79.6,25.6,77.0,144.0,45.5,7.6,43.0,229.0,C,1.8159999999999998,24.136893787964063
27.0,M,180.0,92.6,29.2,91.0,151.0,38.5,3.2,40.0,207.0,D,1.8,28.580246913580243
46.0,M,172.5,78.7,22.0,99.0,139.0,52.3,9.1,38.0,218.0,B,1.725,26.448225162780926
28.0,M,173.3,70.8,24.6,84.0,140.0,45.4,11.6,53.0,232.0,C,1.733,23.574154868212812
48.0,M,175.3,96.7,30.7,94.0,153.0,30.7,-8.7,26.0,185.0,D,1.7530000000000001,31.467529057025214
28.0,M,171.6,62.2,10.8,75.0,118.0,40.9,11.4,39.0,235.0,C,1.716,21.123010633500147
37.0,M,169.3,73.84,27.7,83.0,149.0,38.9,15.6,45.0,183.0,D,1.693,25.761892982779933
35.0,M,168.1,67.1,17.7,81.0,125.0,40.4,14.5,44.0,228.0,B,1.681,23.74581572893107
37.0,M,170.0,83.6,20.8,97.0,159.0,62.3,25.3,57.0,224.0,B,1.7,28.92733564013841
